Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1965-SDAURP_CE_Oct23_GP.xml	2865	sacrifiés	sacrifiés	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2881	conserver les terres à blé ou à betterave	le souci implicite	axiol	
1965-SDAURP_CE_Oct23_GP.xml	2881	construire			
1965-SDAURP_CE_Oct23_GP.xml	2882	les axes d'urbanisation			
1965-SDAURP_CE_Oct23_GP.xml	2882	puisse être réservé	puisse	autre	
1965-SDAURP_CE_Oct23_GP.xml	2882	étant reportés			
1965-SDAURP_CE_Oct23_GP.xml	2889	créer les aménagements de loisir	très difficile	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2890	auront ainsi une possibilité d'être réalisés	auront ainsi une possibilité	autre	
1965-SDAURP_CE_Oct23_GP.xml	2902	les mettre en valeur	mettre en valeur	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	2903	mise en valeur	mise en valeur	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	2904	soient reboisées	il est même souhaitable	boul	
1965-SDAURP_CE_Oct23_GP.xml	2907	aménagement	des problèmes	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2913	un aménagement approprié	approprié	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	2915	Certains aménagements			
1965-SDAURP_CE_Oct23_GP.xml	2915	sans que puisse s'y ajouter sur la rive une gamme aussi étendue d'autres activités de loisirs			
1965-SDAURP_CE_Oct23_GP.xml	2918	des aménagements	plus limités	axiol	
1965-SDAURP_CE_Oct23_GP.xml	2920	D'autres aménagements nautiques	sont possibles	autre	
1965-SDAURP_CE_Oct23_GP.xml	2920	le barrage d'un cours d'eau secondaire			
1965-SDAURP_CE_Oct23_GP.xml	2920	l'exploitation d'un plan d'eau existant			
1965-SDAURP_CE_Oct23_GP.xml	2924	être submergées par une urbanisation anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2924	la prolifération des résidences secondaires	la prolifération	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2925	pavillons implantés	la monotonie	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2925	dispersant l'habitat			
1965-SDAURP_CE_Oct23_GP.xml	2925	regroupant en grappes			
1965-SDAURP_CE_Oct23_GP.xml	2925	réaliser une occupation du sol	en conservant un air de village	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	2926	de telles réalisations	devra autoriser et si possible favoriser	autre	
1965-SDAURP_CE_Oct23_GP.xml	2927	L'extension du périmètre d'agglomération			
1965-SDAURP_CE_Oct23_GP.xml	2927	doit permettre, hors de ce périmètre, d'éviter que la campagne ne perde l'aspect naturel qui fait son charme	doit permettre	autre	
1965-SDAURP_CE_Oct23_GP.xml	2927	en empêchant l'implantation désordonnée des résidences secondaires	désordonnée	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2928	la construction d'une habitation individuelle	devient inadéquate	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2928	la construction d'un grand nombre d'habitations secondaires			
1965-SDAURP_CE_Oct23_GP.xml	2929	gâchent définitivement le paysage rural	gâchent	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2930	le développement des habitations secondaires	Il est donc nécessaire de limiter	autre	
1965-SDAURP_CE_Oct23_GP.xml	2932	Une dispersion anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2933	permettra de sauvegarder et même d'améliorer le caractère de zone de détente	améliorer	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	2933	doit demeurer	doit	autre	
1965-SDAURP_CE_Oct23_GP.xml	2936	aucun effort de rénovation	effort	axiol	
1965-SDAURP_CE_Oct23_GP.xml	2942	la même mutation	subit	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2943	l'extension de l'axe urbain prestigieux			
1965-SDAURP_CE_Oct23_GP.xml	2943	la voie triomphale développée			
1965-SDAURP_CE_Oct23_GP.xml	2943	pourra s'édifier	pourra	autre	
1965-SDAURP_CE_Oct23_GP.xml	2947	pourrait être implanté	pourrait	autre	
1965-SDAURP_CE_Oct23_GP.xml	2948	constituer un tel parc			
1965-SDAURP_CE_Oct23_GP.xml	2948	agrandir le palais de la Découverte	la nécessité	autre	
1965-SDAURP_CE_Oct23_GP.xml	2948	reconstituer un musée des Travaux publics			
1965-SDAURP_CE_Oct23_GP.xml	2952	réserver les emplacements nécessaires	il est nécessaire	autre	
1965-SDAURP_CE_Oct23_GP.xml	2955	la belle réussite haussmannienne des égouts de Paris	la belle réussite haussmannienne	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	2965	construire des logements	à la chaîne	axiol	
1965-SDAURP_CE_Oct23_GP.xml	2971	construire pour 50.000 habitants exactement cinq fois les équipements nécessaires pour 10.000	n'est pas nécessaire	autre	
1965-SDAURP_CE_Oct23_GP.xml	2972	peuvent alors être prévus	peuvent	autre	
1965-SDAURP_CE_Oct23_GP.xml	2975	peuvent être réalisés	peuvent	autre	
1965-SDAURP_CE_Oct23_GP.xml	2977	réaliser tous les équipements souhaitables	souhaitables	boul	
1965-SDAURP_CE_Oct23_GP.xml	2977	conduirait à constituer une juxtaposition d’installations	toujours, insuffisantes, de qualité médiocre	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2977	implantées	au hasard des possibilités foncières	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	2980	les secteurs d'urbanisation nouvelle			
1965-SDAURP_CE_Oct23_GP.xml	2980	peuvent se faire la plupart des réalisations	peuvent	autre	
1965-SDAURP_CE_Oct23_GP.xml	2981	l'opération pourra être effectuée	pourra	autre	
1965-SDAURP_CE_Oct23_GP.xml	2983	doivent constituer, pour la plupart, l'un des éléments d'un regroupement plus vaste	doivent	autre	
1965-SDAURP_CE_Oct23_GP.xml	2983	peut constituer précisément l'un de ces centres urbains dont la banlieue est jusqu'à présent si démunie	peut	autre	
1965-SDAURP_CE_Oct23_GP.xml	3000	l'extension de l'agglomération	serait entravée ou retardée	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	3005	les improvisations	les improvisations	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	3005	le comblement précipité	par à-coup des retards les plus criants	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	3014	un renouveau de beauté	beauté	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	3024	ce Paris dessiné	ne soit pas indigne du Paris d'hier	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	3025	va bâtir	n'être pas indignes	axiol	
2005-Reichen_CE_Oct23.xml	20	la reconversion			
2005-Reichen_CE_Oct23.xml	20	s’installer dans des territoires non stabilisés			
2005-Reichen_CE_Oct23.xml	20	des territoires non stabilisés	non stabilisés	axiol	
2005-Reichen_CE_Oct23.xml	20	leur mutation			
2005-Reichen_CE_Oct23.xml	21	intervenir par l’action urbaine	la volonté	boul	
2005-Reichen_CE_Oct23.xml	22	naîtrait spontanément	spontanément	axiol	
2005-Reichen_CE_Oct23.xml	31	réutiliser un patrimoine	l’urgence	axiol	
2005-Reichen_CE_Oct23.xml	32	la reconversion	s’est ensuite banalisée	axiol	
2005-Reichen_CE_Oct23.xml	34	grands territoires en mutation	la réalité complexe	axiol	
2005-Reichen_CE_Oct23.xml	34	le projet urbain contemporain			
2005-Reichen_CE_Oct23.xml	34	extension interne de la ville	un mouvement naturel	axiol	
2005-Reichen_CE_Oct23.xml	35	les ruptures territoriales	les ruptures	axiol	
2005-Reichen_CE_Oct23.xml	38	Transformer une grande filature	n’était pas une évidence	axiol	
2005-Reichen_CE_Oct23.xml	39	réappropriation de l’espace	une forme légitime	axiol	
2005-Reichen_CE_Oct23.xml	40	stabiliser et de valoriser un espace habité très particulier, celui des féodalités de l’industrie du XIXe siècle	valoriser	axiol	pos
2005-Reichen_CE_Oct23.xml	41	production de la ville	un outil essentiel	axiol	pos
2005-Reichen_CE_Oct23.xml	53	valorisation urbaine	valorisation	axiol	pos
2005-Reichen_CE_Oct23.xml	82	embellissement	embellissement	axiol	pos
2005-Reichen_CE_Oct23.xml	85	modernisation			
2005-Reichen_CE_Oct23.xml	85	embellissement	embellissement	axiol	pos
2005-Reichen_CE_Oct23.xml	85	a dénaturé un grand nombre de lieux simples	a dénaturé	axiol	neg
2005-Reichen_CE_Oct23.xml	98	cette ville nouvelle, claire et bien dessinée	claire et bien dessinée	axiol	pos
2005-Reichen_CE_Oct23.xml	98	donner de l’épaisseur au centre-ville			
2005-Reichen_CE_Oct23.xml	98	une transformation mesurée qui est menée	mesurée	axiol	
2005-Reichen_CE_Oct23.xml	102	La reconquête des boulevards du XVIIIe siècle			
2005-Reichen_CE_Oct23.xml	102	harmonisation urbaine	harmonisation	axiol	pos
2005-Reichen_CE_Oct23.xml	102	la transformation d’une infrastructure			
2005-Reichen_CE_Oct23.xml	110	a laissé s’installer ces cités	J’ai toujours été étonné de l’enfermement physique, juridique, social et même conceptuel	axiol	neg
2005-Reichen_CE_Oct23.xml	112	le premier acte d’une ville hors les murs	Avec un peu de recul, on peut considérer ces quartiers	axiol	
2005-Reichen_CE_Oct23.xml	112	non comme une dégénérescence de la ville-centre	une dégénérescence	axiol	neg
2005-Reichen_CE_Oct23.xml	116	réinstaller une pièce urbaine exemplaire	l’enjeu	axiol	
2005-Reichen_CE_Oct23.xml	116	conçue			
2005-Reichen_CE_Oct23.xml	118	Construites	dans l’urgence	axiol	
2005-Reichen_CE_Oct23.xml	123	la valorisation			
2005-Reichen_CE_Oct23.xml	123	jachères ou d’occupation temporaire des sols			
2005-Reichen_CE_Oct23.xml	123	finir la ville	en résistant à l’envie	axiol	
2005-Reichen_CE_Oct23.xml	124	L’obsolescence rapide des grands ensembles	devrait nous inciter à un peu de modestie	axiol+autre	
2005-Reichen_CE_Oct23.xml	124	la permanence d’un cadre physique	la tentation	axiol	
2005-Reichen_CE_Oct23.xml	133	Le projet du Centre des technologies de l’environnement d’Oberhausen			
2005-Reichen_CE_Oct23.xml	133	avons eu à concevoir	avons eu	autre	
2005-Reichen_CE_Oct23.xml	140	générer ensuite des développements contradictoires	contradictoires	axiol	neg
2005-Reichen_CE_Oct23.xml	145	la tour – construite			
2005-Reichen_CE_Oct23.xml	145	permet de composer un espace inédit	permet	autre	
2005-Reichen_CE_Oct23.xml	147	produire la ville	va fortement changer la façon	axiol	
2005-Reichen_CE_Oct23.xml	158	projet urbain	le temps long et laborieux	axiol	neg
2005-Reichen_CE_Oct23.xml	161	retrouve son lien	un acte symbolique	axiol	
2005-Reichen_CE_Oct23.xml	162	Soixante projets			
2005-Reichen_CE_Oct23.xml	162	sa transformation	les tabous	axiol	
2005-Reichen_CE_Oct23.xml	166	construire une « fondation pour le futur »	J’ai donc fais l’hypothèse	axiol	
2005-Reichen_CE_Oct23.xml	166	ont été installés			
2005-Reichen_CE_Oct23.xml	167	sans pourtant pouvoir la concevoir entièrement	sans pourtant pouvoir	autre	
2005-Reichen_CE_Oct23.xml	168	Redessiner la mer	c’est ce que j’avais qualifié d’« archéologie du présent »	axiol	
2005-Reichen_CE_Oct23.xml	168	relier la côte à la ville	c’est ce que j’avais qualifié d’« archéologie du présent »	axiol	
2005-Reichen_CE_Oct23.xml	168	résorption des grandes infrastructures routières	c’est ce que j’avais qualifié d’« archéologie du présent »	axiol	
2005-Reichen_CE_Oct23.xml	168	la reconversion			
2005-Reichen_CE_Oct23.xml	168	produire un espace « capable »			
2005-Reichen_CE_Oct23.xml	168	un projet urbain	accueillant	axiol	pos
2005-Reichen_CE_Oct23.xml	181	extension par cercles radioconcentriques	abolir l’idée	axiol	
2005-Reichen_CE_Oct23.xml	181	organisant de nouveaux liens entre les communes			
2005-Reichen_CE_Oct23.xml	184	lutte contre l’étalement urbain	lutte	axiol	
2005-Reichen_CE_Oct23.xml	230	peut se définir l’espace public	peut	autre	
1958-padog_CE_Oct23_GP.xml	2	se sont accrus			
1958-padog_CE_Oct23_GP.xml	2	croissance exceptionnellement rapide	sans organisation ni méthode	axiol	neg
1958-padog_CE_Oct23_GP.xml	3	se sont édifiés	dans un incroyable désordre	axiol	neg
1958-padog_CE_Oct23_GP.xml	4	l’embellissement de Paris	l’embellissement	axiol	pos
1958-padog_CE_Oct23_GP.xml	4	n’ont ajouté à « la plus belle ville du monde » qu’une banlieue indifférenciée, sans style et sans âme			
1958-padog_CE_Oct23_GP.xml	8	se prépara puis s’accomplit le renouveau de la France	le renouveau	axiol	
1958-padog_CE_Oct23_GP.xml	8	un immense effort de construction	un immense effort	axiol	
1958-padog_CE_Oct23_GP.xml	9	ont surgi	à un rythme jamais atteint	axiol	
1958-padog_CE_Oct23_GP.xml	11	doit évoluer le Paris futur	doit	autre	
1958-padog_CE_Oct23_GP.xml	13	l’organisation	se doit de réserver	autre	
1958-padog_CE_Oct23_GP.xml	13	la prévision	se doit de réserver	autre	
1958-padog_CE_Oct23_GP.xml	17	Le développement extraordinaire de Paris et de sa Région	extraordinaire	axiol	pos
1958-padog_CE_Oct23_GP.xml	18	devenir au cours des 80 dernières années cette agglomération géante			
1958-padog_CE_Oct23_GP.xml	18	a grandi lentement	lentement		
1958-padog_CE_Oct23_GP.xml	18	garder un équilibre harmonieux entre les différentes parties de la ville	harmonieux	axiol	pos
1958-padog_CE_Oct23_GP.xml	18	son embellissement et à son équipement	son embellissement	axiol	pos
1958-padog_CE_Oct23_GP.xml	19	la croissance de PARIS	L’un des plus constants soucis	axiol	
1958-padog_CE_Oct23_GP.xml	21	en bâtissant les enceintes successives de Paris	cette volonté	boul	
1958-padog_CE_Oct23_GP.xml	25	de nombreux espaces libres pour bâtir			
1958-padog_CE_Oct23_GP.xml	25	élargir l’enceinte			
1958-padog_CE_Oct23_GP.xml	25	la création de nouveaux quartiers	permettre	autre	
1958-padog_CE_Oct23_GP.xml	29	devront être matérialisées	devront	autre	
1958-padog_CE_Oct23_GP.xml	30	L’extension	sensible	axiol	
1958-padog_CE_Oct23_GP.xml	31	les changements qui pourraient y être faits	pourraient	autre	
1958-padog_CE_Oct23_GP.xml	31	l’embellissement de cette ville	l’embellissement	axiol	pos
1958-padog_CE_Oct23_GP.xml	32	l’accroissement continuel et de l’augmentation de « la grande ville	on se plaint	axiol	neg
1958-padog_CE_Oct23_GP.xml	33	fut donc commencée			
1958-padog_CE_Oct23_GP.xml	33	des aménagements intérieurs			
1958-padog_CE_Oct23_GP.xml	33	l’embellissement et aux commodités de la ville	l’embellissement	axiol	pos
1958-padog_CE_Oct23_GP.xml	33	création de places			
1958-padog_CE_Oct23_GP.xml	33	percements de rues			
1958-padog_CE_Oct23_GP.xml	34	a construit			
1958-padog_CE_Oct23_GP.xml	34	nouvel accroissement	on ne saurait y souffrir	axiol	neg
1958-padog_CE_Oct23_GP.xml	35	Un nouveau bornage	est imposé	axiol	
1958-padog_CE_Oct23_GP.xml	35	interdiction de construire			
1958-padog_CE_Oct23_GP.xml	41	ont été tracés			
1958-padog_CE_Oct23_GP.xml	41	bouleverse les vieux quartiers de Paris	bouleverse	axiol	
1958-padog_CE_Oct23_GP.xml	41	transforme			
1958-padog_CE_Oct23_GP.xml	42	est intégrée			
1958-padog_CE_Oct23_GP.xml	42	un développement considérable de l’agglomération parisienne	considérable	axiol	
1958-padog_CE_Oct23_GP.xml	45	réalisés	au hasard des spéculations	axiol	neg
1958-padog_CE_Oct23_GP.xml	45	ne tardèrent pas à occuper des surfaces égales à près d’une fois et demi celle de Paris (13.000 hectares)			
1958-padog_CE_Oct23_GP.xml	46	un développement aussi anarchique qu’inesthétique et ruineux	ruineux	axiol	neg
1958-padog_CE_Oct23_GP.xml	51	avoir délimité des périmètres d’agglomération	L’un de ses nombreux mérites	axiol	pos
1958-padog_CE_Oct23_GP.xml	51	avoir sauvegardé des espaces libres ou boisés	L’un de ses nombreux mérites	axiol	pos
1958-padog_CE_Oct23_GP.xml	55	problèmes d’aménagement urbain	problèmes	axiol	neg
1958-padog_CE_Oct23_GP.xml	55	des problèmes d’aménagement du territoire	problèmes	axiol	neg
1958-padog_CE_Oct23_GP.xml	60	L’aménagement de la Région Parisienne	un problème national	axiol	
1958-padog_CE_Oct23_GP.xml	64	L’organisation et l’aménagement de la Région Parisienne	des « affaires d’État »	axiol	
1958-padog_CE_Oct23_GP.xml	66	Les tâches multiples de construction et d’équipement	exigent	axiol	
1958-padog_CE_Oct23_GP.xml	66	être conçues et réalisées	dans l'ordre et l’harmonie	axiol	pos
1958-padog_CE_Oct23_GP.xml	67	ces tâches	particulièrement lourdes et complexes	axiol	neg
1958-padog_CE_Oct23_GP.xml	77	devront être concentrés, groupés ou créés les différents services publics	devront	autre	
1958-padog_CE_Oct23_GP.xml	81	l’urbanisation peut être poursuivie ou entreprise	peut	autre	
1958-padog_CE_Oct23_GP.xml	87	n’ayant nullement l’ambition de dessiner le PARIS de l’AN 2.000	n’ayant nullement l’ambition	axiol	
1958-padog_CE_Oct23_GP.xml	87	une volonté d’aménagement et d’organisation	une volonté	boul	
1958-padog_CE_Oct23_GP.xml	94	Le Devenir de PARIS	nécessite des options importantes	axiol	
1958-padog_CE_Oct23_GP.xml	133	les opérations	paraissent devoir être retenues	autre	
1958-padog_CE_Oct23_GP.xml	134	l’avenir de la Région	les possibilités plus vastes nécessaires	autre	
1958-padog_CE_Oct23_GP.xml	163	certaines opérations	bien que souhaitables	boul	
1958-padog_CE_Oct23_GP.xml	163	n’ont pu être étudiées et matérialisées	n’ont pu	autre	
1958-padog_CE_Oct23_GP.xml	163	puissent ainsi être réalisées	puissent	autre	
1958-padog_CE_Oct23_GP.xml	181	l’aménagement et l’organisation générale de l’agglomération parisienne et de sa Région	des problèmes	axiol	neg
1958-padog_CE_Oct23_GP.xml	181	n’a pu être réalisé	n’a pu	autre	
1958-padog_CE_Oct23_GP.xml	182	des propositions pour l’aménagement et l’organisation de la Région Parisienne	peuvent être établies	autre	
1958-padog_CE_Oct23_GP.xml	185	La centralisation ferroviaire et routière			
1958-padog_CE_Oct23_GP.xml	185	son accroissement particulièrement rapide	particulièrement rapide	axiol	
1958-padog_CE_Oct23_GP.xml	287	entraînera obligatoirement des localisations nouvelles	on doit tenir compte	axiol	
1958-padog_CE_Oct23_GP.xml	292	faut donc multiplier et aménager les diverses installations	faut donc	autre	
1958-padog_CE_Oct23_GP.xml	292	l’exploitation avisée des richesses touristiques (monuments, sites, forêts, parcs, plans d’eau, etc.)	avisée	axiol	pos
1958-padog_CE_Oct23_GP.xml	293	doit être conçue, dans un esprit nouveau, l’agglomération de demain	dans un esprit nouveau	axiol	
1958-padog_CE_Oct23_GP.xml	293	l’agglomération de demain	elle sera obligatoirement très différente de celle d’aujourd’hui, encore faut-il l’orienter dès maintenant dans le bon sens		
1958-padog_CE_Oct23_GP.xml	298	se soit développé	sans idée directrice d’ensemble	axiol	
1958-padog_CE_Oct23_GP.xml	298	en débordant les enceintes successives qui lui avaient été tracées			
1958-padog_CE_Oct23_GP.xml	298	de très belles réalisations urbaines	ne manquent pas de qualité, de charme ou de grandeur	axiol	pos
1958-padog_CE_Oct23_GP.xml	299	Des tracés importants apparus			
1958-padog_CE_Oct23_GP.xml	299	les réalisations d’Haussmann	ont permis à PARIS de vivre jusqu’à présent	axiol	pos
1958-padog_CE_Oct23_GP.xml	300	aucune opération d’envergure	n’est venue clarifier un désordre évident	axiol	neg
1958-padog_CE_Oct23_GP.xml	300	s’y sont développées	au hasard, un hasard rarement heureux et l’on constate un manque général de qualité	axiol	neg
1958-padog_CE_Oct23_GP.xml	301	ont été gâchés	gâchés	axiol	neg
1958-padog_CE_Oct23_GP.xml	301	les récents groupes de grands immeubles implantés			
1958-padog_CE_Oct23_GP.xml	301	n’ont pas effacé les tristes lotissements de la première moitié du siècle			
1958-padog_CE_Oct23_GP.xml	315	toute amélioration s’y réalise non par adjonctions, mais par une sorte de « curetage »	une sorte de « curetage »		
1958-padog_CE_Oct23_GP.xml	315	se trouvent progressivement reportées			
1958-padog_CE_Oct23_GP.xml	317	Cet assainissement des quartiers nobles	doit leur conserver l’animation, l’exubérance même, qui marquent d’une façon si caractéristique l’ambiance de PARIS, et qui sont à l’origine de son rayonnement	axiol	pos
1958-padog_CE_Oct23_GP.xml	318	mise en valeur	mise en valeur	axiol	pos
1958-padog_CE_Oct23_GP.xml	318	interdisant des expansions administratives inconsidérées	inconsidérées	axiol	neg
