Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	axe_temp	absolu	Type
1958-padog_CE_Oct23_GPU.xml	1076	un certain nombre d’opérations	depuis plusieurs années	pas		dur
1958-padog_CE_Oct23_GPU.xml	1082	empêcher tout développement urbain de ce secteur				
1958-padog_CE_Oct23_GPU.xml	1082	l’aménagement de la Région Parisienne				
1958-padog_CE_Oct23_GPU.xml	1082	a étudié la localisation éventuelle d’un aérodrome Nord de Paris				
1958-padog_CE_Oct23_GPU.xml	1082	remplacer ultérieurement l’aéroport du BOURGET	ultérieurement	fut		
1958-padog_CE_Oct23_GPU.xml	1084	L’avenir de cet aérodrome	L’avenir	fut		
1958-padog_CE_Oct23_GPU.xml	1096	doivent être situés				
1958-padog_CE_Oct23_GPU.xml	1096	centres d’activité, actuels ou futurs	futurs	fut		
1958-padog_CE_Oct23_GPU.xml	1119	l’évolution future de la Région Parisienne	future	fut		
1958-padog_CE_Oct23_GPU.xml	1143	la voie des réalisations	sur une période qui ne devrait pas excéder 5 ans	fut		dur
1958-padog_CE_Oct23_GPU.xml	1178	Les Halles Centrales construites	il y a 100 ans	pas	oui	
1958-padog_CE_Oct23_GPU.xml	1209	étudié depuis de longues années	actuellement	pres		dur
1958-padog_CE_Oct23_GPU.xml	1209	sont actuellement exécutés				
1958-padog_CE_Oct23_GPU.xml	1310	un futur stade de 100.000 places	futur	fut		
1958-padog_CE_Oct23_GPU.xml	1312	la conception				
1958-padog_CE_Oct23_GPU.xml	1312	un futur parc olympique				
1958-padog_CE_Oct23_GPU.xml	1316	son prolongement	ultérieurement	fut		
1958-padog_CE_Oct23_GPU.xml	1350	extension de l’Université				
1958-padog_CE_Oct23_GPU.xml	1350	la poursuite des travaux en cours	en cours	pres		dur
1958-padog_CE_Oct23_GPU.xml	1376	Les centrales thermiques et les couloirs de lignes à très hautes tension, existants ou projetés	à ce jour	pres		
1958-padog_CE_Oct23_GPU.xml	1409	un futur parc olympique	futur	fut		
1958-padog_CE_Oct23_GPU.xml	1470	une action coordonnée dans les prochaines années des différentes initiatives publiques ou privées	dans les prochaines années	fut		dur
1958-padog_CE_Oct23_GPU.xml	1513	des opérations	dans un délai pouvant atteindre ou même dépasser 10 ans	fut		dur
1958-padog_CE_Oct23_GPU.xml	1575	construction de logements	pour les 10 prochaines années	fut		dur
1958-padog_CE_Oct23_GPU.xml	1581	ces opérations				
1958-padog_CE_Oct23_GPU.xml	1581	devraient pouvoir être réservés et acquis	dès maintenant	pres		
1958-padog_CE_Oct23_GPU.xml	1593	dessiner sur le sol PARIS et sa Région de demain				
1958-padog_CE_Oct23_GPU.xml	1593	PARIS et sa Région de demain				
1958-padog_CE_Oct23_GPU.xml	1593	aménageant				
1958-padog_CE_Oct23_GPU.xml	1593	monuments légués	par les siècles passés	pas		dur
1958-padog_CE_Oct23_GPU.xml	1593	des œuvres nouvelles				
1958-padog_CE_Oct23_GPU.xml	1596	d’autres grandes opérations d’urbanisme	Demain	fut		
1958-padog_CE_Oct23_GPU.xml	1644	l’industrialisation de la banlieue	le dernier tiers du XIXe siècle et	pas	oui	dur
1958-padog_CE_Oct23_GPU.xml	1644	la prolifération des « lotissements »				
1958-padog_CE_Oct23_GPU.xml	1654	l’extension tentaculaire limitée volontairement par les «périmètres d’agglomération», approuvés en 1939, a été effectivement arrêtée	Depuis 1950	pas	oui	dur
1958-padog_CE_Oct23_GPU.xml	1839	implantations récentes d’importants groupes d’habitations	récentes	pas		
1958-padog_CE_Oct23_GPU.xml	2012	675 opérations de décentralisation	pendant la période du 1er Octobre 1950 au 1er Juin 1960	pas+pres+fut	oui	dur
1958-padog_CE_Oct23_GPU.xml	2035	peuvent être réalisées	après exploitation de gisements de sable			
1958-padog_CE_Oct23_GPU.xml	2035	peuvent être réaménagés	après enlèvement du sable			
1958-padog_CE_Oct23_GPU.xml	2035	création de plans d’eau artificiels				
1958-padog_CE_Oct23_GPU.xml	2042	Le développement des industries secondaires s’est poursuivi	depuis la fin du XIXe siècle	pas	oui	dur
1958-padog_CE_Oct23_GPU.xml	2042	l’implantation des établissements que pour l’habitation				
1958-padog_CE_Oct23_GPU.xml	2056	s’est développée	depuis la guerre	pas		dur
1958-padog_CE_Oct23_GPU.xml	2268	premières réalisations de zones d’activités	au fur et à mesure	fut		dur
1958-padog_CE_Oct23_GPU.xml	2273	pourront être adaptées suivant l’évolution générale du problème des activités dans les prochaines années et étendues	dans les prochaines années	pas		dur
1958-padog_CE_Oct23_GPU.xml	2309	un développement certain				
1958-padog_CE_Oct23_GPU.xml	2309	ce développement déjà particulièrement sensible	depuis la guerre	pas		dur
1958-padog_CE_Oct23_GPU.xml	2309	la transformation de locaux d’habitation				
1958-padog_CE_Oct23_GPU.xml	2309	la construction d’immeubles entiers à usage de bureaux				
1958-padog_CE_Oct23_GPU.xml	2322	Grands magasins, services administratifs, bureaux d’études ou de recherches, centres universitaires et culturels de tous ordres, théâtres, installations sportives, etc. appelés à se développer	au cours des années à venir	pas		dur
1958-padog_CE_Oct23_GPU.xml	2322	pourront y être groupés				
1958-padog_CE_Oct23_GPU.xml	2426	aient été construits	depuis la Libération	pas		dur
